Query,Results,Title,Type,CreateDate
An Analysis of The Haitian Revolution: The Impact of Silence,191,"In Darkest Anonymity: Labor, Revolution, and the Uneasy Visibility of Afro- Cubans in New York, 1880– 1901",book_chapter,2020
An Analysis of The Haitian Revolution: The Impact of Silence,191,Uncle Tom's Cabins: The Transnational History of America's Most Mutable Book,book,2018
An Analysis of The Haitian Revolution: The Impact of Silence,191,Silencing Colonialism: Foucault and the International,book_chapter,2017
An Analysis of The Haitian Revolution: The Impact of Silence,191,Violence in Francophone African and Caribbean Women's Literature,book,2009
An Analysis of The Haitian Revolution: The Impact of Silence,191,INTRODUCTION: Making Latinx Art,book_chapter,2020
An Analysis of The Haitian Revolution: The Impact of Silence,191,Elusive Origins: The Enlightenment in the Modern Caribbean Historical Imagination,book,2010
An Analysis of The Haitian Revolution: The Impact of Silence,191,Introduction,book_chapter,2020
An Analysis of The Haitian Revolution: The Impact of Silence,191,Bibliography,book_chapter,2019
An Analysis of The Haitian Revolution: The Impact of Silence,191,Surrealism and the occult: occultism and Western esotericism in the work and movement of Andr?? Breton,book,2014
An Analysis of The Haitian Revolution: The Impact of Silence,191,"Time, History and Journalism",book_chapter,2016
An Analysis of The Haitian Revolution: The Impact of Silence,191,"Finding the Field: Notes on Caribbean Cultural Criticism, Area Studies, and the Forms of Engagement",book_chapter,2016
An Analysis of The Haitian Revolution: The Impact of Silence,191,C,book_chapter,2010
An Analysis of The Haitian Revolution: The Impact of Silence,191,Teaching and Learning in the Diaspora: A Transformative Pedagogy,book_chapter,2017
An Analysis of The Haitian Revolution: The Impact of Silence,191,Global Fictions of Wreckage and Unsheltered Communities,book_chapter,2020
An Analysis of The Haitian Revolution: The Impact of Silence,191,The Traumatized Not-Mother,book_chapter,2016
An Analysis of The Haitian Revolution: The Impact of Silence,191,Memwa se paswa: Sifting the Slave Past in Haiti,book_chapter,2019
An Analysis of The Haitian Revolution: The Impact of Silence,191,Locating the People: Music and the Popular,book_chapter,2012
An Analysis of The Haitian Revolution: The Impact of Silence,191,"You Signed My Name, but Not My Feet",book_chapter,2020
An Analysis of The Haitian Revolution: The Impact of Silence,191,Ethnicities-in-Relation,book_chapter,2014
An Analysis of The Haitian Revolution: The Impact of Silence,191,"The Archive, the Story and the Mass Grave",book_chapter,2017
An Analysis of The Haitian Revolution: The Impact of Silence,191,A,book_chapter,2004
An Analysis of The Haitian Revolution: The Impact of Silence,191,The Migration Crisis and the Ecstasies of Hatred,book_chapter,2021
An Analysis of The Haitian Revolution: The Impact of Silence,191,"On slavery, Agency, and Freedom",book_chapter,2019
An Analysis of The Haitian Revolution: The Impact of Silence,191,Retaking the Universe: William S. Burroughs in the Age of Globalization,book,2004
An Analysis of The Haitian Revolution: The Impact of Silence,191,INTRODUCTION: Dominicanidad in Contradiction,book_chapter,2020
An Analysis of The Haitian Revolution: The Impact of Silence,191,"Citizenship, Curricula, and Mass Schooling",book_chapter,2020
An Analysis of The Haitian Revolution: The Impact of Silence,191,"Alimentary Gothic: Horror, Puerto Rico and the World-Food-System",book_chapter,2021
An Analysis of The Haitian Revolution: The Impact of Silence,191,Key Concepts and Processes in the Globalization of Culture,book_chapter,2016
An Analysis of The Haitian Revolution: The Impact of Silence,191,J-Term Perspectives,book_chapter,2020
An Analysis of The Haitian Revolution: The Impact of Silence,191,"EMPIRE, EXPANSION, AND ITS CONSEQUENCES",book_chapter,2017
An Analysis of The Haitian Revolution: The Impact of Silence,191,"Cuba, Haiti, and the USA: Performing Race, Nation, and Empire, 1898–1940",book_chapter,2016
An Analysis of The Haitian Revolution: The Impact of Silence,191,William Edward Burghardt Du Bois,book_chapter,2011
The Effects of Religion and Racism on Immigration in the U.S,2098,"Remembering Lattimer: Labor, Migration, and Race in Pennsylvania Anthracite Country",book,2018
The Effects of Religion and Racism on Immigration in the U.S,2098,Uprooting racism : how white people can work for racial justice,pbook,1995
The Effects of Religion and Racism on Immigration in the U.S,2098,"Making Americans: Immigration, Race, and the Origins of the Diverse Democracy",book,2002
The Effects of Religion and Racism on Immigration in the U.S,2098,"Living the Revolution: Italian Women's Resistance and Radicalism in New York City, 1880-1945",book,2010
The Effects of Religion and Racism on Immigration in the U.S,2098,"Making the Chinese Mexican: Global Migration, Localism, and Exclusion in the U.S.-Mexico Borderlands",book,2013
The Effects of Religion and Racism on Immigration in the U.S,2098,Contemporary Critical Discourse Studies,book,2017
The Effects of Religion and Racism on Immigration in the U.S,2098,The legacy of Malthus : the social costs of the new scientific racism,pbook,1977
The Effects of Religion and Racism on Immigration in the U.S,2098,Documents of American prejudice : an anthology of writings on race from Thomas Jefferson to David Duke,pbook,1999
The Effects of Religion and Racism on Immigration in the U.S,2098,The new white nationalism in America : its challenge to integration,pbook,2002
The Effects of Religion and Racism on Immigration in the U.S,2098,Mexican Americans and the politics of diversity : querer es poder!,pbook,2005
The Effects of Religion and Racism on Immigration in the U.S,2098,Encyclopedia of social problems,book,2008
The Effects of Religion and Racism on Immigration in the U.S,2098,History behind the headlines : the origins of conflicts worldwide,book,2003
The Effects of Religion and Racism on Immigration in the U.S,2098,Racism and xenophobia on U.S. college campuses,book_chapter,2021
The Effects of Religion and Racism on Immigration in the U.S,2098,"How the Workers Became Muslims: Immigration, Culture, and Hegemonic Transformation in Europe",book,2016
The Effects of Religion and Racism on Immigration in the U.S,2098,Immigration Through the Lens of Systemic Racism,book_chapter,2018
The Effects of Religion and Racism on Immigration in the U.S,2098,"Nativism, Racism, and Immigration in New York City",book_chapter,2020
The Effects of Religion and Racism on Immigration in the U.S,2098,"Xenophobia and racism: Immigrant youth experiences, stress, and resilience",book_chapter,2021
The Effects of Religion and Racism on Immigration in the U.S,2098,Ethnic Origins: The Adaptation of Cambodian and Hmong Refugees in Four American Cities,book,2006
The Effects of Religion and Racism on Immigration in the U.S,2098,"Undoing Civil Rights: Two Steps Forward, One and a Half Steps Back",book_chapter,2020
The Effects of Religion and Racism on Immigration in the U.S,2098,Intersectionality: The Linkage of Racism with Other Forms of Discrimination,book_chapter,2018
The Effects of Religion and Racism on Immigration in the U.S,2098,Transforming America: perspectives on U.S. immigration,book,2012
The Effects of Religion and Racism on Immigration in the U.S,2098,RACETALK: RACISM HIDING IN PLAIN SIGHT,book,2005
The Effects of Religion and Racism on Immigration in the U.S,2098,Community Action to Alleviate Suffering from Racism: The Role of Religion and Caring Capital in Small City USA,book_chapter,2015
The Effects of Religion and Racism on Immigration in the U.S,2098,Changing Geographies of Immigration and Religion in the U.S. South,book_chapter,2014
The Effects of Religion and Racism on Immigration in the U.S,2098,Battleground: Immigration,book,2008
The Effects of Religion and Racism on Immigration in the U.S,2098,"“So, Are You Hindi?”: Religion and Education in U.S. South Asian Narratives",book_chapter,2019
The Effects of Religion and Racism on Immigration in the U.S,2098,"Sociopolitical trauma: Ethnicity, race, and migration",book_chapter,2021
The Effects of Religion and Racism on Immigration in the U.S,2098,Religion and Immigration Post‐1965,book_chapter,2016
The Effects of Religion and Racism on Immigration in the U.S,2098,"Parasites, Pathogens, and Progress: Diseases and Economic Development",book,2011
The Effects of Religion and Racism on Immigration in the U.S,2098,After the Nazi racial state: difference and democracy in Germany and Europe,book,2010
The Effects of Religion and Racism on Immigration in the U.S,2098,Interpersonal violence and the immigrant context,book_chapter,2021
The Effects of Religion and Racism on Immigration in the U.S,2098,Moses and Multiculturalism,book,2010
The Effects of Religion and Racism on Immigration in the U.S,2098,"The Color of School Bullying Victimization: Race, Ethnicity, Immigration, and Religion",book_chapter,2020
The Effects of Religion and Racism on Immigration in the U.S,2098,Coping with trauma: Resilience among immigrants of color in the United States,book_chapter,2021
The Effects of Religion and Racism on Immigration in the U.S,2098,Racial stress and racialized violence among Black immigrants in the United States,book_chapter,2021
The Effects of Religion and Racism on Immigration in the U.S,2098,An examination of racial minority immigrants and the trauma of human trafficking,book_chapter,2021
The Effects of Religion and Racism on Immigration in the U.S,2098,Microaggressions toward racial minority immigrants in the United States,book_chapter,2021
The Effects of Religion and Racism on Immigration in the U.S,2098,Covert Racism In The U.S. And Globally,book_chapter,2011
The Effects of Religion and Racism on Immigration in the U.S,2098,Latino/a Religion and Politics,book_chapter,2015
The Effects of Religion and Racism on Immigration in the U.S,2098,Running the Border Gauntlet: The Mexican Migrant Controversy,book,2010
The Effects of Religion and Racism on Immigration in the U.S,2098,Racism and Social Justice,book_chapter,2018
The Effects of Religion and Racism on Immigration in the U.S,2098,"Politics, Faith, and the Making of American Judaism",book,2014
The Effects of Religion and Racism on Immigration in the U.S,2098,Translating Pain: Immigrant Suffering in Literature and Culture,book,2009
The Effects of Religion and Racism on Immigration in the U.S,2098,Immigration in America Today: An Encyclopedia,book,2006
The Effects of Religion and Racism on Immigration in the U.S,2098,The Psychology of Prejudice and Discrimination [4 Volumes],book,2004
The Effects of Religion and Racism on Immigration in the U.S,2098,Taming Cannibals: Race and the Victorians,book,2011
The Effects of Religion and Racism on Immigration in the U.S,2098,Race and Food: Agricultural Resistance in U.S. History,book_chapter,2018
