Query,Results,Title,Type,CreateDate
Plagued,353948,"Christs teares over Jerusalem. Or, A caveat for England, to call to God for mercy, lest we be plagued for our contempt and wickednesse To the tune of The merchants.",book,1640
Plagued,353948,"The Norfolk gentleman his last will and testament and how he committed the keeping of his children to his own brother, who dealt most wickedly with them, and how God plagued him for it : the tune is, Rogero.",book,1663
Plagued,353948,"The Norfolk gentleman's last will and testament. [... c]ommitted the keeping of his children to his own brother, who dealt most wickedly with them, and how God plagued him for it. To the tune of Rogero.",book,1700
Plagued,353948,"An examination of S. 1194, the Mentally Ill Offender Treatment and Crime Reduction Act of 2003 : hearing before the Committee on the Judiciary, United States Senate, One Hundred Eighth Congress, first session, July 30, 2003.",pbook,2004
Plagued,353948,"A triple antidote, against certaine very common scandals of this time, which, like infections and epidemicall diseases, haue generally annoyed most sorts of people amongst vs, poisoned also not a few, and diuers waies plagued and afflicted the whole state.",book,1609
Plagued,353948,"The Norfolke gentleman his last vvill and testament and how hee committed the keeping of his children to his owne brother, who dealt most wickedly with them: and how God plagued him for it. To the tune of Rogero.",book,1635
Plagued,353948,"The Norfolke gentleman his last vvill and testament: and how hee committed the keeping of his children to his owne brother, who dealt most wickedly with them: and how God plagued him for it. To the tune of Rogero.",book,1635
Plagued,353948,"The Norfolke gentleman his last vvill and testament and how he committed the keeping of his children to his brother, who dealt most wicke ly [sic] by them: and how God plagued him for it. To the tune of Rogero.",book,1695
Plagued,353948,"A triple antidote, against certaine very common scandals of this time which, like infections and epidemicall diseases, haue generally annoyed most sorts of people amongst vs, poisoned also not a few, and diuers waies plagued and afflicted the whole state.",book,1609
Plagued,353948,"The Norfolke gentleman his last vvill and testament: and how hee committed the keeping of his children to his owne brother, who dealt most wickedly with them: and how God plagued him for it. To the tune of Rogero.",book,1635
Plagued,353948,The price of independence : a realistic view of the American Revolution,pbook,1974
Plagued,353948,Guns on the Clackamas,dvdvideo,2009
Plagued,353948,"Great business disasters; swindlers, bunglers, and frauds in American industry.",pbook,1972
Plagued,353948,Elite deviance,pbook,2002
Plagued,353948,Rhinoce??ros : pie??ce en trois actes et quatre tableaux,pbook,1959
Plagued,353948,Sunday morning. Travel : destination Colombia,video,2014
Plagued,353948,Jiu guo,pbook,2012
Plagued,353948,Mr. Tall : a novella and stories,pbook,2014
Plagued,353948,"The gilded leaf : triumph, tragedy, and tobacco : three generations of the R.J. Reynolds family and fortune",pbook,1989
Plagued,353948,Pirate: rascals of the Spanish Main,pbook,1957
Plagued,353948,Combined and uneven Apocalypse,pbook,2010
Plagued,353948,The square root of wonderful : a play,pbook,1958
Plagued,353948,"Gilbert & Sullivan's The Mikado, or The town of Titipu",dvdvideo,2002
Plagued,353948,"""Shouldn't you be in school?""",pbook,2014
Plagued,353948,Mercator : the man who mapped the planet,pbook,2003
Plagued,353948,The women of Brewster Place,dvdvideo,2011
Plagued,353948,Dodge dynasty : the car and the family that rocked Detroit,pbook,1989
Plagued,353948,Rhinoceros,video,2014
Plagued,353948,Up the down staircase,pbook,1964
Suicide Trends,232991,"County-Level Trends in Suicide Rates in the U.S., 2005–2015",article,2018
Suicide Trends,232991,New trends in suicide prevention,pbook,1982
Suicide Trends,232991,Suicide Trends Among Elementary School–Aged Children in the United States From 1993 to 2012,article,2015
Suicide Trends,232991,"Childhood Suicide Trends in the United States, 2010–2019",article,2021
Suicide Trends,232991,International suicide rates and prevention strategies,pbook,2004
Suicide Trends,232991,Suicide time-series structural change analysis in Portugal (1913-2018): Impact of register bias on suicide trends,article,2021
Suicide Trends,232991,"Contemporary suicide terrorism origins, trends and ways of tackling it",book,2012
Suicide Trends,232991,The international handbook of suicide and attempted suicide,pbook,2000
Suicide Trends,232991,"Tragic trends : suicide prevention among veterans : hearing before the Committee on Veterans' Affairs, U.S. House of Representatives, One Hundred Sixteenth Congress, first session, Monday, April 29, 2019.",book,2021
Suicide Trends,232991,"Suicide in the United States, 1950-1964",book,1967
Suicide Trends,232991,Forced exit : the slippery slope from assisted suicide to legalized murder,pbook,1997
Suicide Trends,232991,"Suicide Distribution and Trends Among Male Older Adults in the U.S., 1999–2018",article,2021
Suicide Trends,232991,"Elderly suicide trends in the context of transforming China, 1987-2014",article,2016
Suicide Trends,232991,"Association of Internet search trends with suicide death in Taipei City, Taiwan, 2004–2009",article,2011
Suicide Trends,232991,"Youth suicide trends in Finland, 1969-2008",article,2011
Suicide Trends,232991,"Suicide Trends Among and Within Urbanization Levels by Sex, Race/Ethnicity, Age Group, and Mechanism of Death — United States, 2001–2015",article,2017
Suicide Trends,232991,Male suicide trends and inequalities in Scotland 1980–2015: a population-based study,article,2017
Suicide Trends,232991,Historical trends in suicide risk for the residents of mainland China: APC modeling of the archived national suicide mortality rates during 1987–2012,article,2018
Suicide Trends,232991,Suicide and the 2008 economic recession: Who is most at risk? Trends in suicide rates in England and Wales 2001–2011,article,2014
Suicide Trends,232991,"Vital Signs: Trends in State Suicide Rates — United States, 1999–2016 and Circumstances Contributing to Suicide — 27 States, 2015",article,2018
Suicide Trends,232991,"Secular Trends of Suicide in the City of Sao Paulo, 1904-2017",article,2021
Suicide Trends,232991,"P.3.15 Suicide trends by occupation in south africa, 1997 to 2016",article,2019
Suicide Trends,232991,Suicide by gassing in Hong Kong 2005–2013: Emerging trends and characteristics of suicide by helium inhalation,article,2015
Suicide Trends,232991,An analysis of suicide trends in Scotland 1950-2014: comparison with England & Wales,article,2017
Suicide Trends,232991,"Trends in Suicide by Level of Urbanization — United States, 1999–2015",article,2017
Suicide Trends,232991,"Suicide Trends Among Persons Aged 10–24 Years — United States, 1994–2012",article,2015
Suicide Trends,232991,The Impact of the COVID-19 Pandemic on Suicide Rate Trends in the Tsunami-Disaster-Affected Area Following the Great East Japan Earthquake A Descriptive Study,article,2021
Suicide Trends,232991,“Suicide shall cease to be a crime”: suicide and undetermined death trends 1970–2000 before and after the decriminalization of suicide in Ireland 1993,article,2016
Suicide Trends,232991,Suicide trends diverge by method: Swiss suicide rates 1969–2005,article,2009
Suicide Trends,232991,Antidepressants and the risk of suicide in young persons - prescription trends and toxicological analyses,article,2014
Suicide Trends,232991,"Time trends in suicide mortality vary in choice of methods: An analysis of 145,865 fatal suicide cases in Germany 1991–2002",article,2008
Suicide Trends,232991,Google Trends?? : Ready for real-time suicide prevention or just a Zeta-Jones effect? An exploratory study,article,2015
Suicide Trends,232991,"Youth suicide trends in Finland, 1969-2008: Youth suicide trends in Finland",article,2011
Suicide Trends,232991,"Urban–rural differences in suicide trends in young adults: England and Wales, 1981–1998",article,2003
Suicide Trends,232991,Retraction: Suicide trends in Upper Egypt,article,2016
Suicide Trends,232991,Role of Firearm Ownership on 2001–2016 Trends in U.S. Firearm Suicide Rates,article,2021
Suicide Trends,232991,Worldwide impact of economic cycles on suicide trends over 3 decades: differences according to level of development. A mixed effect model study,article,2012
Suicide Trends,232991,Suicide Trends in Upper Egypt,article,2012
Suicide Trends,232991,"563 Mortality trend by suicide in Mexico, 1979–2012",article,2016
Suicide Trends,232991,Suicide by pesticide poisoning in India: a review of pesticide regulations and their impact on suicide trends,article,2020
Suicide Trends,232991,Global trends in teenage suicide: 2003-2014,article,2015
Suicide Trends,232991,Trends in suicide death risk in transgender people: results from the Amsterdam Cohort of Gender Dysphoria study (1972–2017),article,2020
Suicide Trends,232991,"Trends in Mood and Anxiety Symptoms and Suicide-Related Outcomes Among U.S. Undergraduates, 2007–2018: Evidence From Two National Surveys",article,2019
Suicide Trends,232991,"Age, period, cohort trends of suicide in Japan and Korea (1986–2015): A tale of two countries",article,2019
Suicide Trends,232991,Demographic trends in suicide in the UK and Ireland 1980–2010,article,2014
Suicide Trends,232991,Suicide by pesticide poisoning remains a priority for suicide prevention in China: analysis of national mortality trends 2006–2013,article,2016
Suicide Trends,232991,Suicide Trends in Singapore: 1955-2004,article,2010
Suicide Trends,232991,32 Suicide attempt trends in central texas youth: when should suicide prevention programs be implemented?,article,2015
Suicide Trends,232991,"Sociodemographic Differences in Time Trends of Suicidal Thoughts and Suicide Attempts among Adolescents Living in Amsterdam, the Netherlands: Time Trends of Suicidal Behaviors among Adolescents",article,2021
Suicide Trends,232991,"Suicide trends in South Africa, 1968-90",article,2004
China’s Impact on the Global Drug Trade,114744,"Environmental impacts assessment of wastewater treatment and sludge disposal systems under two sewage discharge standards: A case study in Kunshan, China",article,2021
China’s Impact on the Global Drug Trade,114744,Dangerous harvest drug plants and the transformation of indigenous landscapes,book,2004
China’s Impact on the Global Drug Trade,114744,"The impact of global budget on expenditure, service volume, and quality of care among patients with pneumonia in a secondary hospital in China: a retrospective study",article,2020
