Query,Results,Title,Type,CreateDate
"Earth Day: Environmental Activism, Pollution, and the Steps Towards a Clean Earth",1879,Hypo-interventions: Intimate activism in toxic environments,article,2018
"Earth Day: Environmental Activism, Pollution, and the Steps Towards a Clean Earth",1879,Bridging Activism and the Academy: Exposing Environmental Injustices Through the Feminist Ethnographic Method of Photovoice1,article,2015
"Earth Day: Environmental Activism, Pollution, and the Steps Towards a Clean Earth",1879,Explaining EU Activism and Impact in Global Climate Politics: Is the Union a Norm- or Interest-Driven Actor?,article,2012
"Earth Day: Environmental Activism, Pollution, and the Steps Towards a Clean Earth",1879,Toward a Feminist Agroecology,article,2021
"Earth Day: Environmental Activism, Pollution, and the Steps Towards a Clean Earth",1879,Muddying the waters: recreational conflict and rights of use of British rivers,article,2017
Pandemics Then and Now: Have we learned anything from History?,14309,Non-pharmaceutical Interventions and the Infodemic on Twitter: Lessons Learned from Italy during the Covid-19 Pandemic,article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,Remote CBT for Psychosis During the COVID-19 Pandemic: Challenges and Opportunities,article,2020
Pandemics Then and Now: Have we learned anything from History?,14309,Black and Latino Persons Living with HIV Evidence Risk and Resilience in the Context of COVID-19: A Mixed-Methods Study of the Early Phase of the Pandemic,article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,"A Rapid Qualitative Assessment of the Impact of the COVID-19 Pandemic on a Racially/Ethnically Diverse Sample of Gay, Bisexual, and Other Men who Have Sex with Men Living with HIV in the US South",article,2020
Pandemics Then and Now: Have we learned anything from History?,14309,Pandemic H1N1 2009 ('swine flu ): diagnostic and other challenges,article,2011
Pandemics Then and Now: Have we learned anything from History?,14309,Preparing student teachers post-pandemic: lessons learnt from principals and teachers in New Zealand and Germany,article,2015
Pandemics Then and Now: Have we learned anything from History?,14309,A Room with a View: Observations from Two Pandemics,article,2020
Pandemics Then and Now: Have we learned anything from History?,14309,Lessons Learned about Faith Formation in the Midst of a Pandemic,article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,Pandemic Pedagogy: Lessons Learned Teaching Asian American Studies in Spring 2020,article,2020
Pandemics Then and Now: Have we learned anything from History?,14309,Public perceptions of non-adherence to pandemic protection measures by self and others: A study of COVID-19 in the United Kingdom,article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,"Deciphering the impact of novel coronavirus pandemic on agricultural sustainability, food security, and socio-economic sectors—a review",article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,HIV Care Experiences During the COVID-19 Pandemic: Mixed-Methods Telephone Interviews with Clinic-Enrolled HIV-Infected Adults in Uganda,article,2020
Pandemics Then and Now: Have we learned anything from History?,14309,Pandemic racism – and the nursing response,article,2020
Pandemics Then and Now: Have we learned anything from History?,14309,Pandemic Pedagogy: What We Learned from the Sudden Transition to Online Teaching and How It Can Help Us Prepare to Teach Writing in an Uncertain Future,article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,"When the pandemic is over, will we have learned anything?",web_resource,2020
Pandemics Then and Now: Have we learned anything from History?,14309,Crisismanship under the Most Severe Sanctions: Lessons Learned from the Iranian Government's Responses to the COVID-19,article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,The plague that never left: restoring the Second Pandemic to Ottoman and Turkish history in the time of COVID-19,article,2020
Pandemics Then and Now: Have we learned anything from History?,14309,May the analysis of 1918 influenza pandemic give hints to imagine the possible magnitude of Corona Virus Disease-2019 (COVID-19)?,article,2020
Pandemics Then and Now: Have we learned anything from History?,14309,"“People Are Demanding Justice”: Pandemics, Protests, and Remote Learning Through the Eyes of Immigrant Youth of Color",article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,The experiences of student nurses in a pandemic: A qualitative study,article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,Rethinking Home-School Partnerships: Lessons Learned from Latinx Parents of Young Children During the COVID-19 Era,article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,Nudges against pandemics: Sweden's COVID-19 containment strategy in perspective,article,2020
Pandemics Then and Now: Have we learned anything from History?,14309,Communicating Risk to Aboriginal Peoples: First Nations and Metis Responses to H1N1 Risk Messages,article,2013
Pandemics Then and Now: Have we learned anything from History?,14309,Why Pandemics Matter to the History of U.S. State Development,article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,Information Management of the Risks and Threats of the Covid-19 Pandemic,article,2020
Pandemics Then and Now: Have we learned anything from History?,14309,Youth solving pandemics: hopeful futures in Maths Claesson’s novel Pandemic,article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,Hindsight is 2020? Lessons in global health governance one year into the pandemic,article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,From sensemaking to sensegiving: A discourse analysis of the scholarly communications community's public response to the global pandemic,article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,Anticipating the impact of the COVID-19 pandemic on TB patients and TB control programmes,article,2020
Pandemics Then and Now: Have we learned anything from History?,14309,The eternal cycle of pandemics,article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,"Improvisation, Design, and Sociality during the Pandemic: A Conversation with Denise Milstein from the New York City COVID-19 Oral History, Narrative and Memory Archive",article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,"What can be learnt from a qualitative evaluation of implementing a rapid sexual health testing, diagnosis and treatment service?",article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,"The Belarusian Revolution: Sources, Interim Outcomes, and Lessons To Be Learned",article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,Medicine's Duty to Treat Pandemic Illness Solidarity and Vulnerability,article,2009
Pandemics Then and Now: Have we learned anything from History?,14309,"Hayek on complexity, uncertainty and pandemic response",article,2020
Pandemics Then and Now: Have we learned anything from History?,14309,"“I took it off most of the time 'cause I felt comfortable”: unmasking, trusted others, and lessons learned from a coronavirus disease 2019 reinfection: a case report",article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,"""Are We Not of Interest to Each Other?"" A Pedagogy of Presence during the COVID-19 Pandemic",article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,Journalists’ views about reporting avian influenza and a potential pandemic: a qualitative study,article,2012
Pandemics Then and Now: Have we learned anything from History?,14309,A personal narrative on understanding and navigating transitional change: lessons learned by an accounting academic amidst COVID-19,article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,An inevitable pandemic: geographic insights into the COVID-19 global health emergency,article,2020
Pandemics Then and Now: Have we learned anything from History?,14309,‘Steep learning curves’ to ‘Smooth Sailing’: A reappraisal of telegenetics amidst the COVID‐19 pandemic,article,2021
Pandemics Then and Now: Have we learned anything from History?,14309,Building on lessons learned: A US Midwest healthcare system's COVID-19 response,article,2021
