Query,Results,Title,Type,CreateDate
The Suffering of the North Korean Society with Destructive Dictatorship,176,Erich Fromm and North Korea: Social Psychology and the Political Regime,article,2014
The Suffering of the North Korean Society with Destructive Dictatorship,176,The spirit of despotism: Understanding the tyrant within,article,2006
The Suffering of the North Korean Society with Destructive Dictatorship,176,Between development and the state: Recasting South Korean dirigisme,article,2004
The Suffering of the North Korean Society with Destructive Dictatorship,176,"Inoperative Community in Post-Authoritarian South Korea: Football Fandom, Political Mobilization and Civil Society",article,2010
The Suffering of the North Korean Society with Destructive Dictatorship,176,Monstrous Science: The Great Monster Yonggari (1967) and Cold War Science in 1960s South Korea,article,2018
The Suffering of the North Korean Society with Destructive Dictatorship,176,Politicidal Violence and the Problematics of Localized Memory at Civilian Massacre Sites: The Cheju 4.3 Peace Park and the K??ch’ang Incident Memorial Park,article,2015
The Suffering of the North Korean Society with Destructive Dictatorship,176,"Civil Society, International Relations and the Promotion of Environmental Cooperation in East Asia",article,2005
The Suffering of the North Korean Society with Destructive Dictatorship,176,Park Chan-kyong's Asian Gothic as 'The Most Sublime Hysteria' in Its Return,article,2016
The Suffering of the North Korean Society with Destructive Dictatorship,176,"Tangun and Tangra, and Their Role in the Construction of the Korean and the Bulgarian National Consciousness",article,2018
The Suffering of the North Korean Society with Destructive Dictatorship,176,CAN THERE BE A 'SAFE HAVEN' FOR TRAUMA SURVIVORS IN THIS SOCIAL MEDIA DOMINATED WORLD?,article,2019
The Suffering of the North Korean Society with Destructive Dictatorship,176,"Conversation on East Asian Civilization, Past and Present",article,2014
The Suffering of the North Korean Society with Destructive Dictatorship,176,The orphaned nation: Korea imagined as an overseas adopted child in Clon's Abandoned Child and Park Kwang-su's Berlin Report,article,2005
The Suffering of the North Korean Society with Destructive Dictatorship,176,CAN THERE BE A ‘SAFE HAVEN’ FOR TRAUMA SURVIVORS IN THIS SOCIAL MEDIA DOMINATED WORLD?,article,2019
The Suffering of the North Korean Society with Destructive Dictatorship,176,War Has Almost Ceased to Exist: An Assessment,article,2009
The Suffering of the North Korean Society with Destructive Dictatorship,176,Democracy without Parties? Political Parties and Social Movements for Democratic Representation in Korea,article,2009
The Suffering of the North Korean Society with Destructive Dictatorship,176,Inside North Korea,article,2008
The Suffering of the North Korean Society with Destructive Dictatorship,176,LIVING CONDITIONS OF THE POOR IN LATIN AMERICA,article,2012
The Suffering of the North Korean Society with Destructive Dictatorship,176,Human Responsibility and the Awakening of Character in the Buddhist Film Mandala,article,2004
The Suffering of the North Korean Society with Destructive Dictatorship,176,"America's Korea, Korea's Vietnam",article,2001
The Suffering of the North Korean Society with Destructive Dictatorship,176,CENTENNIAL OF THE BOLSHEVIK REVOLUTION AND REFLECTIONS ON A CIVIL SOCIETY ACTOR,article,2017
The Suffering of the North Korean Society with Destructive Dictatorship,176,North Korea's Militant Nationalism and People's Everyday Lives: Past and Present,article,2012
The Suffering of the North Korean Society with Destructive Dictatorship,176,Responsibility to protect and 'peacetime atrocities': the case of North Korea,article,2015
The Suffering of the North Korean Society with Destructive Dictatorship,176,Speaking with the Colonial Ghosts and Pungsu Rumour in Contemporary South Korea (1990-2006): The Pungsu (Feng Shui) Invasion Story Surrounding the Demolition of the Former Japanese Colonial-General Building and Iron Spikes,article,2012
The Suffering of the North Korean Society with Destructive Dictatorship,176,Reimagining Anger in Christian Traditions: Anger as a Moral Virtue for the Flourishing of the Oppressed in Political Resistance,article,2020
The Suffering of the North Korean Society with Destructive Dictatorship,176,"Archive, digital technology, and the inheritance of the Gwangju Uprising: the affect of the post-Gwangju generation of directors in Kim-gun (2019) and Round and Around (2020)",article,2022
The Suffering of the North Korean Society with Destructive Dictatorship,176,The Alchemy of Race and Affect,article,2014
The Suffering of the North Korean Society with Destructive Dictatorship,176,The politics of forgetting: Unmaking memories and reacting to memory‐place‐making,article,2021
The Suffering of the North Korean Society with Destructive Dictatorship,176,Debating Economic Democracy in South Korea: The Costs of Commensurability,article,2015
The Suffering of the North Korean Society with Destructive Dictatorship,176,The Future of Memory,article,2017
The Suffering of the North Korean Society with Destructive Dictatorship,176,Original Nation Approaches to “Inter-National” Law (ONAIL): Decoupling of the Nation and the State and the Search for New Legal Orders,article,2019
How the industrialization of Farming can has shown to have had a negative and has led to a rise of Corporate Farming,1652,Producing industrial pigs in southwestern China: The rise of contract farming as a coevolutionary process,article,2022
How the industrialization of Farming can has shown to have had a negative and has led to a rise of Corporate Farming,1652,Re-examination of the surplus agricultural labour in China,article,2013
How the industrialization of Farming can has shown to have had a negative and has led to a rise of Corporate Farming,1652,Restructuring of Hog Farming in North Carolina: Explosion and Implosion,article,1997
How the industrialization of Farming can has shown to have had a negative and has led to a rise of Corporate Farming,1652,Occupational Mobility during South Africa's Industrial Take‐Off,article,2018
How the industrialization of Farming can has shown to have had a negative and has led to a rise of Corporate Farming,1652,"From mixed farming to intensive agriculture: energy profiles of agriculture in Quebec, Canada, 1871–2011",article,2018
How the industrialization of Farming can has shown to have had a negative and has led to a rise of Corporate Farming,1652,BARRIERS TO ENTRY AND DEVELOPMENT,article,2011
How the industrialization of Farming can has shown to have had a negative and has led to a rise of Corporate Farming,1652,Sustainable Cities through Alternative Urban Farming: The Case of Floriculture,article,2020
How the industrialization of Farming can has shown to have had a negative and has led to a rise of Corporate Farming,1652,Social Acceptance of Dairy Farming: The Ambivalence Between the Two Faces of Modernity,article,2011
How the industrialization of Farming can has shown to have had a negative and has led to a rise of Corporate Farming,1652,Impact of industrialization on China’s regional energy security in the New Era,article,2021
How the industrialization of Farming can has shown to have had a negative and has led to a rise of Corporate Farming,1652,Applying an environmental public health lens to the industrialization of food animal production in ten low- and middle-income countries,article,2019
How the industrialization of Farming can has shown to have had a negative and has led to a rise of Corporate Farming,1652,Environmental Injustice and Industrial Chicken Farming in Maryland,article,2021
How the industrialization of Farming can has shown to have had a negative and has led to a rise of Corporate Farming,1652,Cheap Food and Bad Climate: From Surplus Value to Negative Value in the Capitalist World-Ecology,article,2015
How the industrialization of Farming can has shown to have had a negative and has led to a rise of Corporate Farming,1652,Main issues and challenges for sustainable development of salmon farming in Chile: a socio‐economic perspective,article,2019
How the industrialization of Farming can has shown to have had a negative and has led to a rise of Corporate Farming,1652,Urban farming in the North American metropolis: Rethinking work and distance in alternative food networks,article,2016
How the industrialization of Farming can has shown to have had a negative and has led to a rise of Corporate Farming,1652,Farmers Under Pressure. Analysis of the Social Conditions of Cases of Animal Neglect,article,2013
